,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA
5,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,5,1,0,5.83,0.87,500.24,24.39
6,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,6,0,0,6.01,0.87,500.24,24.39
7,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,7,1,0,5.22,0.87,500.24,24.39
8,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,8,3,0,6.76,0.87,500.24,24.39
9,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,9,0,0,5.82,0.87,500.24,24.39
10,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,10,2,0,6.49,0.87,500.24,24.39
11,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,11,2,0,5.14,0.87,500.24,24.39
12,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,12,3,0,6.16,0.87,500.24,24.39
13,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,13,1,0,6.1899999999999995,0.87,500.24,24.39
14,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,14,4,0,6.4,0.87,500.24,24.39
15,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,15,0,0,4.88,0.87,500.24,24.39
16,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,16,0,0,6.26,0.87,500.24,24.39
17,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,17,0,0,5.7,0.87,500.24,24.39
18,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,18,1,0,6.45,0.87,500.24,24.39
19,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,19,0,0,6.68,0.87,500.24,24.39
20,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,20,0,0,6.21,0.87,500.24,24.39
21,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,21,3,0,6.89,0.87,500.24,24.39
22,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,22,2,0,6.83,0.87,500.24,24.39
23,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,23,0,0,6.05,0.87,500.24,24.39
24,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,24,4,0,5.7,0.87,500.24,24.39
25,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,25,4,0,6.22,0.87,500.24,24.39
26,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,26,0,0,4.52,0.87,500.24,24.39
27,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,27,4,0,6.36,0.87,500.24,24.39
28,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,28,0,0,5.61,0.87,500.24,24.39
29,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,29,3,0,5.87,0.87,500.24,24.39
30,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,30,0,0,6.28,0.87,500.24,24.39
31,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,31,2,0,5.25,0.87,500.24,24.39
32,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,32,0,0,6.15,0.87,500.24,24.39
33,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,33,0,0,6.78,0.87,500.24,24.39
34,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,34,2,0,5.98,0.87,500.24,24.39
35,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,35,3,0,6.07,0.87,500.24,24.39
36,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,36,0,0,6.67,0.87,500.24,24.39
37,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,37,1,0,5.92,0.87,500.24,24.39
38,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,38,2,0,6.72,0.87,500.24,24.39
39,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,39,0,0,6.7,0.87,500.24,24.39
40,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,40,0,0,6.48,0.87,500.24,24.39
41,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,41,1,0,6.17,0.87,500.24,24.39
42,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,42,3,0,5.78,0.87,500.24,24.39
43,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,43,1,0,6.46,0.87,500.24,24.39
44,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,44,2,0,5.23,0.87,500.24,24.39
45,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,45,0,0,5.68,0.87,500.24,24.39
46,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,46,1,0,6.3100000000000005,0.87,500.24,24.39
47,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,47,0,0,6.36,0.87,500.24,24.39
48,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,48,1,0,5.09,0.87,500.24,24.39
49,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,49,2,0,6.32,0.87,500.24,24.39
50,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,50,4,0,6.74,0.87,500.24,24.39
51,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,51,1,0,5.7,0.87,500.24,24.39
52,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,52,0,0,6.34,0.87,500.24,24.39
53,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,53,3,0,5.82,0.87,500.24,24.39
54,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,54,2,0,5.97,0.87,500.24,24.39
55,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,55,1,0,5.97,0.87,500.24,24.39
56,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,56,0,0,6.15,0.87,500.24,24.39
57,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,57,0,0,5.03,0.87,500.24,24.39
58,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,58,1,0,6.3100000000000005,0.87,500.24,24.39
59,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,59,4,0,5.48,0.87,500.24,24.39
60,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,60,2,0,6.55,0.87,500.24,24.39
61,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,61,0,0,6.47,0.87,500.24,24.39
62,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,62,3,0,5.83,0.87,500.24,24.39
63,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,63,1,0,6.57,0.87,500.24,24.39
64,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,64,0,0,6.2,0.87,500.24,24.39
65,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,65,0,0,6.0,0.87,500.24,24.39
66,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,66,0,0,5.46,0.87,500.24,24.39
67,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,67,0,0,4.93,0.87,500.24,24.39
68,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,68,0,0,6.4399999999999995,0.87,500.24,24.39
69,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,69,2,0,5.54,0.87,500.24,24.39
70,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,70,1,0,5.95,0.87,500.24,24.39
71,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,71,0,0,5.43,0.87,500.24,24.39
72,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.24, 'BETA': 24.39}",10,72,3,0,6.26,0.87,500.24,24.39
0,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,0,4,0,5.76,0.73,500.76,48.46
1,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,1,2,0,5.7,0.73,500.76,48.46
2,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,2,3,0,5.86,0.73,500.76,48.46
3,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,3,0,0,6.0,0.73,500.76,48.46
4,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,4,0,0,6.71,0.73,500.76,48.46
5,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,5,1,0,6.32,0.73,500.76,48.46
6,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,6,0,0,6.26,0.73,500.76,48.46
7,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,7,1,0,6.25,0.73,500.76,48.46
8,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,8,4,0,5.57,0.73,500.76,48.46
9,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,9,4,0,6.67,0.73,500.76,48.46
10,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,10,2,0,6.22,0.73,500.76,48.46
11,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,11,0,0,5.57,0.73,500.76,48.46
12,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,12,3,0,5.98,0.73,500.76,48.46
13,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,13,3,0,6.15,0.73,500.76,48.46
14,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,14,0,0,5.98,0.73,500.76,48.46
15,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,15,1,0,5.83,0.73,500.76,48.46
16,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,16,0,0,6.0,0.73,500.76,48.46
17,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,17,2,0,6.87,0.73,500.76,48.46
18,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,18,1,0,5.68,0.73,500.76,48.46
19,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,19,2,0,5.66,0.73,500.76,48.46
20,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,20,0,0,6.8100000000000005,0.73,500.76,48.46
21,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,21,0,0,5.96,0.73,500.76,48.46
22,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,22,0,0,6.39,0.73,500.76,48.46
23,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,23,1,0,6.24,0.73,500.76,48.46
24,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,24,0,0,5.4,0.73,500.76,48.46
25,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,25,4,0,5.89,0.73,500.76,48.46
26,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,26,0,0,5.37,0.73,500.76,48.46
27,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,27,0,0,4.99,0.73,500.76,48.46
28,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,28,0,0,6.03,0.73,500.76,48.46
29,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,29,1,0,6.26,0.73,500.76,48.46
30,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,30,0,0,5.53,0.73,500.76,48.46
31,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,31,4,0,6.21,0.73,500.76,48.46
32,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,32,2,0,6.42,0.73,500.76,48.46
33,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,33,2,0,5.84,0.73,500.76,48.46
34,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,34,1,0,6.6,0.73,500.76,48.46
35,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,35,0,0,5.5600000000000005,0.73,500.76,48.46
36,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,36,3,0,5.93,0.73,500.76,48.46
37,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,37,0,0,5.63,0.73,500.76,48.46
38,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,38,1,0,5.52,0.73,500.76,48.46
39,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,39,1,0,5.52,0.73,500.76,48.46
40,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,40,0,0,6.45,0.73,500.76,48.46
41,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,41,2,0,6.1,0.73,500.76,48.46
42,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,42,1,0,5.9,0.73,500.76,48.46
43,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,43,0,0,6.32,0.73,500.76,48.46
44,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,44,3,0,6.25,0.73,500.76,48.46
45,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,45,2,0,5.83,0.73,500.76,48.46
46,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,46,3,0,5.13,0.73,500.76,48.46
47,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,47,0,0,7.0,0.73,500.76,48.46
48,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,48,0,0,5.32,0.73,500.76,48.46
49,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,49,4,0,6.39,0.73,500.76,48.46
50,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,50,0,0,6.0,0.73,500.76,48.46
51,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,51,4,0,5.6,0.73,500.76,48.46
52,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,52,2,0,5.76,0.73,500.76,48.46
53,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,53,0,0,4.94,0.73,500.76,48.46
54,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,54,0,0,6.78,0.73,500.76,48.46
55,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,55,1,0,6.09,0.73,500.76,48.46
56,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,56,0,0,4.93,0.73,500.76,48.46
57,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,57,3,0,6.5600000000000005,0.73,500.76,48.46
58,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,58,1,0,6.47,0.73,500.76,48.46
59,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,59,2,0,5.87,0.73,500.76,48.46
60,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,60,1,0,6.12,0.73,500.76,48.46
61,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,61,2,0,5.5,0.73,500.76,48.46
62,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,62,0,0,5.51,0.73,500.76,48.46
63,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,63,0,0,5.27,0.73,500.76,48.46
64,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,64,2,0,5.19,0.73,500.76,48.46
65,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,65,1,0,5.59,0.73,500.76,48.46
66,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,66,0,0,5.33,0.73,500.76,48.46
67,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,67,0,0,5.77,0.73,500.76,48.46
68,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,68,3,0,5.55,0.73,500.76,48.46
69,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,69,1,0,6.01,0.73,500.76,48.46
70,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,70,3,0,5.32,0.73,500.76,48.46
71,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,71,0,0,5.15,0.73,500.76,48.46
72,4,1,Discount,"{'DISCOUNT': 0.73, 'HORIZON': 500.76, 'BETA': 48.46}",11,72,0,0,5.59,0.73,500.76,48.46
0,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,0,4,0,5.91,0.92,500.91,8.93
1,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,1,3,0,6.28,0.92,500.91,8.93
2,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,2,0,2,9.77,0.92,500.91,8.93
3,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,3,0,2,9.68,0.92,500.91,8.93
4,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,4,2,0,6.26,0.92,500.91,8.93
5,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,5,0,0,5.84,0.92,500.91,8.93
6,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,6,0,2,8.45,0.92,500.91,8.93
7,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,7,0,2,10.84,0.92,500.91,8.93
8,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,8,0,1,1.94,0.92,500.91,8.93
9,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,9,2,0,5.45,0.92,500.91,8.93
10,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,10,1,0,5.96,0.92,500.91,8.93
11,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,11,1,0,6.38,0.92,500.91,8.93
12,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,12,1,0,6.74,0.92,500.91,8.93
13,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,13,2,0,5.36,0.92,500.91,8.93
14,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,14,4,0,6.36,0.92,500.91,8.93
15,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,15,4,0,5.52,0.92,500.91,8.93
16,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,16,0,1,2.99,0.92,500.91,8.93
17,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,17,2,0,4.78,0.92,500.91,8.93
18,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,18,1,0,5.52,0.92,500.91,8.93
19,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,19,1,0,6.62,0.92,500.91,8.93
20,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,20,3,0,6.32,0.92,500.91,8.93
21,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,21,3,0,5.77,0.92,500.91,8.93
22,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,22,0,1,1.81,0.92,500.91,8.93
23,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,23,0,1,1.9100000000000001,0.92,500.91,8.93
24,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,24,0,1,1.53,0.92,500.91,8.93
25,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,25,0,1,2.16,0.92,500.91,8.93
26,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,26,0,1,2.13,0.92,500.91,8.93
27,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,27,1,0,6.28,0.92,500.91,8.93
28,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,28,0,1,2.69,0.92,500.91,8.93
29,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,29,2,0,5.61,0.92,500.91,8.93
30,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,30,0,1,2.04,0.92,500.91,8.93
31,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,31,4,0,5.39,0.92,500.91,8.93
32,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,32,0,1,2.56,0.92,500.91,8.93
33,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,33,2,0,5.5600000000000005,0.92,500.91,8.93
34,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,34,0,1,1.97,0.92,500.91,8.93
35,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,35,1,0,4.8,0.92,500.91,8.93
36,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,36,3,0,5.41,0.92,500.91,8.93
37,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,37,0,1,0.97,0.92,500.91,8.93
38,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,38,3,0,6.14,0.92,500.91,8.93
39,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,39,0,1,2.27,0.92,500.91,8.93
40,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,40,1,0,6.54,0.92,500.91,8.93
41,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,41,2,0,5.7,0.92,500.91,8.93
42,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,42,1,0,6.45,0.92,500.91,8.93
43,4,1,Discount,"{'DISCOUNT': 0.92, 'HORIZON': 500.91, 'BETA': 8.93}",12,43,2,0,6.42,0.92,500.91,8.93
