,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA
36,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,36,2,0,6.57,0.87,500.17,39.07
37,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,37,1,0,5.53,0.87,500.17,39.07
38,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,38,1,0,6.04,0.87,500.17,39.07
39,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,39,0,0,6.24,0.87,500.17,39.07
40,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,40,1,0,6.53,0.87,500.17,39.07
41,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,41,0,0,7.029999999999999,0.87,500.17,39.07
42,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,42,1,0,6.1,0.87,500.17,39.07
43,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,43,2,0,5.57,0.87,500.17,39.07
44,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,44,0,0,6.97,0.87,500.17,39.07
45,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,45,3,0,6.42,0.87,500.17,39.07
46,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,46,0,0,5.45,0.87,500.17,39.07
47,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,47,0,0,6.18,0.87,500.17,39.07
48,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,48,4,0,7.54,0.87,500.17,39.07
49,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,49,2,0,5.28,0.87,500.17,39.07
50,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,50,0,0,6.41,0.87,500.17,39.07
51,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,51,1,0,6.7,0.87,500.17,39.07
52,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,52,0,0,6.0600000000000005,0.87,500.17,39.07
53,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,53,0,0,6.47,0.87,500.17,39.07
54,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,54,1,0,5.6,0.87,500.17,39.07
55,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,55,3,0,6.42,0.87,500.17,39.07
56,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,56,0,0,6.17,0.87,500.17,39.07
57,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,57,1,0,6.05,0.87,500.17,39.07
58,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,58,0,0,5.53,0.87,500.17,39.07
59,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,59,0,0,5.97,0.87,500.17,39.07
60,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,60,0,0,5.95,0.87,500.17,39.07
61,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,61,2,0,6.62,0.87,500.17,39.07
62,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,62,3,0,6.03,0.87,500.17,39.07
63,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,63,2,0,6.5,0.87,500.17,39.07
64,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,64,3,0,5.54,0.87,500.17,39.07
65,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,65,2,0,5.74,0.87,500.17,39.07
66,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,66,1,0,5.88,0.87,500.17,39.07
67,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,67,1,0,6.12,0.87,500.17,39.07
68,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,68,4,0,6.4,0.87,500.17,39.07
69,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,69,4,0,5.99,0.87,500.17,39.07
70,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,70,0,0,6.1899999999999995,0.87,500.17,39.07
71,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,71,0,0,5.98,0.87,500.17,39.07
72,4,1,Discount,"{'DISCOUNT': 0.87, 'HORIZON': 500.17, 'BETA': 39.07}",9,72,0,0,6.85,0.87,500.17,39.07
0,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,0,4,0,6.07,0.9,500.51,39.69
1,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,1,0,0,6.0600000000000005,0.9,500.51,39.69
2,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,2,4,0,5.67,0.9,500.51,39.69
3,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,3,4,0,5.7,0.9,500.51,39.69
4,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,4,3,0,6.59,0.9,500.51,39.69
5,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,5,0,0,5.68,0.9,500.51,39.69
6,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,6,2,0,6.29,0.9,500.51,39.69
7,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,7,1,0,6.18,0.9,500.51,39.69
8,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,8,1,0,5.41,0.9,500.51,39.69
9,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,9,0,0,5.6,0.9,500.51,39.69
10,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,10,2,0,5.49,0.9,500.51,39.69
11,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,11,0,0,6.11,0.9,500.51,39.69
12,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,12,0,0,5.59,0.9,500.51,39.69
13,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,13,1,0,6.22,0.9,500.51,39.69
14,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,14,0,0,5.7,0.9,500.51,39.69
15,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,15,2,0,6.54,0.9,500.51,39.69
16,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,16,0,0,5.62,0.9,500.51,39.69
17,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,17,2,0,5.82,0.9,500.51,39.69
18,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,18,1,0,5.6899999999999995,0.9,500.51,39.69
19,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,19,0,0,5.72,0.9,500.51,39.69
20,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,20,3,0,6.85,0.9,500.51,39.69
21,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,21,0,0,5.43,0.9,500.51,39.69
22,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,22,0,0,6.23,0.9,500.51,39.69
23,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,23,1,0,5.59,0.9,500.51,39.69
24,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,24,3,0,4.94,0.9,500.51,39.69
25,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,25,0,0,5.99,0.9,500.51,39.69
26,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,26,3,0,5.41,0.9,500.51,39.69
27,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,27,1,0,6.35,0.9,500.51,39.69
28,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,28,4,0,6.47,0.9,500.51,39.69
29,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,29,1,0,5.9399999999999995,0.9,500.51,39.69
30,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,30,4,0,6.49,0.9,500.51,39.69
31,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,31,0,0,5.09,0.9,500.51,39.69
32,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,32,0,0,5.61,0.9,500.51,39.69
33,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,33,3,0,6.24,0.9,500.51,39.69
34,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,34,0,0,6.3100000000000005,0.9,500.51,39.69
35,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,35,0,0,6.64,0.9,500.51,39.69
36,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,36,0,0,5.77,0.9,500.51,39.69
37,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,37,2,0,5.88,0.9,500.51,39.69
38,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,38,2,0,7.73,0.9,500.51,39.69
39,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,39,0,0,6.36,0.9,500.51,39.69
40,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,40,0,0,6.62,0.9,500.51,39.69
41,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,41,2,0,5.62,0.9,500.51,39.69
42,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,42,0,0,4.35,0.9,500.51,39.69
43,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,43,3,0,5.16,0.9,500.51,39.69
44,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,44,1,0,6.41,0.9,500.51,39.69
45,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,45,0,0,5.9,0.9,500.51,39.69
46,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,46,1,0,5.83,0.9,500.51,39.69
47,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,47,2,0,5.48,0.9,500.51,39.69
48,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,48,1,0,6.64,0.9,500.51,39.69
49,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,49,0,0,6.24,0.9,500.51,39.69
50,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,50,0,0,5.54,0.9,500.51,39.69
51,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,51,0,0,6.74,0.9,500.51,39.69
52,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,52,2,0,5.85,0.9,500.51,39.69
53,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,53,2,0,5.61,0.9,500.51,39.69
54,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,54,1,0,5.12,0.9,500.51,39.69
55,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,55,0,0,5.89,0.9,500.51,39.69
56,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,56,1,0,6.26,0.9,500.51,39.69
57,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,57,3,0,6.32,0.9,500.51,39.69
58,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,58,0,0,6.36,0.9,500.51,39.69
59,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,59,4,0,6.03,0.9,500.51,39.69
60,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,60,2,0,6.62,0.9,500.51,39.69
61,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,61,0,0,6.26,0.9,500.51,39.69
62,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,62,0,0,5.88,0.9,500.51,39.69
63,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,63,0,0,6.77,0.9,500.51,39.69
64,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,64,4,0,5.87,0.9,500.51,39.69
65,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,65,1,0,6.16,0.9,500.51,39.69
66,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,66,1,0,4.4399999999999995,0.9,500.51,39.69
67,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,67,3,0,5.45,0.9,500.51,39.69
68,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,68,2,0,6.15,0.9,500.51,39.69
69,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,69,3,0,6.07,0.9,500.51,39.69
70,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,70,1,0,5.99,0.9,500.51,39.69
71,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,71,0,0,7.4399999999999995,0.9,500.51,39.69
72,4,1,Discount,"{'DISCOUNT': 0.9, 'HORIZON': 500.51, 'BETA': 39.69}",10,72,0,0,5.77,0.9,500.51,39.69
0,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,0,4,0,5.82,0.99,500.23,9.66
1,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,1,0,2,10.19,0.99,500.23,9.66
2,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,2,0,2,8.81,0.99,500.23,9.66
3,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,3,2,2,10.86,0.99,500.23,9.66
4,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,4,2,2,10.43,0.99,500.23,9.66
5,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,5,2,2,10.03,0.99,500.23,9.66
6,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,6,4,0,5.57,0.99,500.23,9.66
7,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,7,1,2,9.94,0.99,500.23,9.66
8,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,8,0,2,9.99,0.99,500.23,9.66
9,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,9,0,2,9.55,0.99,500.23,9.66
10,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,10,1,2,9.58,0.99,500.23,9.66
11,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,11,1,2,10.22,0.99,500.23,9.66
12,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,12,0,1,2.1,0.99,500.23,9.66
13,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,13,0,1,1.17,0.99,500.23,9.66
14,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,14,0,1,1.65,0.99,500.23,9.66
15,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,15,0,1,1.96,0.99,500.23,9.66
16,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,16,3,0,6.05,0.99,500.23,9.66
17,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,17,0,1,1.43,0.99,500.23,9.66
18,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,18,1,2,8.65,0.99,500.23,9.66
19,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,19,4,0,6.48,0.99,500.23,9.66
20,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,20,3,0,5.6899999999999995,0.99,500.23,9.66
21,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,21,1,1,1.46,0.99,500.23,9.66
22,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,22,3,0,6.52,0.99,500.23,9.66
23,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,23,2,2,9.88,0.99,500.23,9.66
24,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,24,0,1,2.63,0.99,500.23,9.66
25,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,25,0,1,1.24,0.99,500.23,9.66
26,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,26,0,1,2.33,0.99,500.23,9.66
27,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,27,0,1,1.8900000000000001,0.99,500.23,9.66
28,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,28,2,1,2.21,0.99,500.23,9.66
29,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,29,0,1,1.75,0.99,500.23,9.66
30,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,30,1,1,1.74,0.99,500.23,9.66
31,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,31,0,1,2.4699999999999998,0.99,500.23,9.66
32,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,32,3,0,6.52,0.99,500.23,9.66
33,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,33,2,1,2.01,0.99,500.23,9.66
34,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,34,0,1,1.3900000000000001,0.99,500.23,9.66
35,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,35,2,1,1.8599999999999999,0.99,500.23,9.66
36,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,36,0,1,1.6800000000000002,0.99,500.23,9.66
37,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,37,2,1,2.0,0.99,500.23,9.66
38,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,38,1,1,1.42,0.99,500.23,9.66
39,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,39,3,0,5.92,0.99,500.23,9.66
40,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,40,3,0,5.46,0.99,500.23,9.66
41,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,41,4,0,5.86,0.99,500.23,9.66
42,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,42,1,1,1.8900000000000001,0.99,500.23,9.66
43,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,43,0,1,2.42,0.99,500.23,9.66
44,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,44,4,0,6.27,0.99,500.23,9.66
45,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,45,0,1,1.6400000000000001,0.99,500.23,9.66
46,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,46,0,1,2.0300000000000002,0.99,500.23,9.66
47,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,47,1,1,1.48,0.99,500.23,9.66
48,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,48,1,1,2.5700000000000003,0.99,500.23,9.66
49,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,49,0,1,2.1100000000000003,0.99,500.23,9.66
50,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,50,0,1,2.06,0.99,500.23,9.66
51,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,51,4,0,6.51,0.99,500.23,9.66
52,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,52,1,1,1.41,0.99,500.23,9.66
53,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,53,0,1,0.9,0.99,500.23,9.66
54,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,54,0,1,1.62,0.99,500.23,9.66
55,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,55,0,1,2.63,0.99,500.23,9.66
56,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,56,4,0,6.25,0.99,500.23,9.66
57,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,57,1,1,2.88,0.99,500.23,9.66
58,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,58,0,1,1.55,0.99,500.23,9.66
59,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,59,3,0,5.72,0.99,500.23,9.66
60,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,60,3,0,6.3100000000000005,0.99,500.23,9.66
61,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,61,0,1,2.6,0.99,500.23,9.66
62,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,62,0,1,1.24,0.99,500.23,9.66
63,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,63,2,1,2.46,0.99,500.23,9.66
64,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,64,3,0,5.47,0.99,500.23,9.66
65,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,65,2,1,1.5899999999999999,0.99,500.23,9.66
66,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,66,1,1,2.08,0.99,500.23,9.66
67,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,67,2,1,1.77,0.99,500.23,9.66
68,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,68,1,1,2.1100000000000003,0.99,500.23,9.66
69,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,69,2,1,2.49,0.99,500.23,9.66
70,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,70,0,1,2.06,0.99,500.23,9.66
71,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,71,0,1,1.26,0.99,500.23,9.66
72,4,1,Discount,"{'DISCOUNT': 0.99, 'HORIZON': 500.23, 'BETA': 9.66}",11,72,1,1,1.62,0.99,500.23,9.66
0,4,1,Discount,"{'DISCOUNT': 0.78, 'HORIZON': 500.17, 'BETA': 19.05}",12,0,4,0,5.64,0.78,500.17,19.05
