,model,DISCOUNT,HORIZON,BETA,ll
412,normative,0.07272727272727274,95.45454545454545,0.36363636363636365,-2227.37
413,normative,0.07272727272727274,95.45454545454545,0.45454545454545453,-2263.04
414,normative,0.07272727272727274,95.45454545454545,0.5454545454545454,-2308.71
415,normative,0.07272727272727274,95.45454545454545,0.6363636363636364,-2362.38
416,normative,0.07272727272727274,95.45454545454545,0.7272727272727273,-2422.53
417,normative,0.07272727272727274,95.45454545454545,0.8181818181818182,-2478.42
418,normative,0.07272727272727274,95.45454545454545,0.9090909090909091,-2523.97
419,normative,0.07272727272727274,95.45454545454545,1.0,-2563.26
420,normative,0.07272727272727274,105.0,0.0,-2239.77
421,normative,0.07272727272727274,105.0,0.09090909090909091,-2207.71
422,normative,0.07272727272727274,105.0,0.18181818181818182,-2196.67
423,normative,0.07272727272727274,105.0,0.2727272727272727,-2204.25
424,normative,0.07272727272727274,105.0,0.36363636363636365,-2227.37
425,normative,0.07272727272727274,105.0,0.45454545454545453,-2263.04
426,normative,0.07272727272727274,105.0,0.5454545454545454,-2308.71
427,normative,0.07272727272727274,105.0,0.6363636363636364,-2362.38
428,normative,0.07272727272727274,105.0,0.7272727272727273,-2422.53
429,normative,0.07272727272727274,105.0,0.8181818181818182,-2478.42
430,normative,0.07272727272727274,105.0,0.9090909090909091,-2523.97
431,normative,0.07272727272727274,105.0,1.0,-2563.26
432,normative,0.10909090909090911,0.0,0.0,-2239.77
433,normative,0.10909090909090911,0.0,0.09090909090909091,-2239.77
434,normative,0.10909090909090911,0.0,0.18181818181818182,-2239.77
435,normative,0.10909090909090911,0.0,0.2727272727272727,-2239.77
436,normative,0.10909090909090911,0.0,0.36363636363636365,-2239.77
437,normative,0.10909090909090911,0.0,0.45454545454545453,-2239.77
438,normative,0.10909090909090911,0.0,0.5454545454545454,-2239.77
439,normative,0.10909090909090911,0.0,0.6363636363636364,-2239.77
440,normative,0.10909090909090911,0.0,0.7272727272727273,-2239.77
441,normative,0.10909090909090911,0.0,0.8181818181818182,-2239.77
442,normative,0.10909090909090911,0.0,0.9090909090909091,-2239.77
443,normative,0.10909090909090911,0.0,1.0,-2239.77
444,normative,0.10909090909090911,9.545454545454545,0.0,-2239.77
445,normative,0.10909090909090911,9.545454545454545,0.09090909090909091,-2213.49
446,normative,0.10909090909090911,9.545454545454545,0.18181818181818182,-2204.86
447,normative,0.10909090909090911,9.545454545454545,0.2727272727272727,-2211.9
448,normative,0.10909090909090911,9.545454545454545,0.36363636363636365,-2232.1
449,normative,0.10909090909090911,9.545454545454545,0.45454545454545453,-2263.05
450,normative,0.10909090909090911,9.545454545454545,0.5454545454545454,-2302.67
451,normative,0.10909090909090911,9.545454545454545,0.6363636363636364,-2349.34
452,normative,0.10909090909090911,9.545454545454545,0.7272727272727273,-2401.81
453,normative,0.10909090909090911,9.545454545454545,0.8181818181818182,-2449.84
454,normative,0.10909090909090911,9.545454545454545,0.9090909090909091,-2491.26
455,normative,0.10909090909090911,9.545454545454545,1.0,-2528.37
456,normative,0.10909090909090911,19.09090909090909,0.0,-2239.77
457,normative,0.10909090909090911,19.09090909090909,0.09090909090909091,-2210.17
458,normative,0.10909090909090911,19.09090909090909,0.18181818181818182,-2199.65
459,normative,0.10909090909090911,19.09090909090909,0.2727272727272727,-2206.11
460,normative,0.10909090909090911,19.09090909090909,0.36363636363636365,-2226.88
461,normative,0.10909090909090911,19.09090909090909,0.45454545454545453,-2259.35
462,normative,0.10909090909090911,19.09090909090909,0.5454545454545454,-2301.27
463,normative,0.10909090909090911,19.09090909090909,0.6363636363636364,-2350.87
464,normative,0.10909090909090911,19.09090909090909,0.7272727272727273,-2406.78
465,normative,0.10909090909090911,19.09090909090909,0.8181818181818182,-2458.66
466,normative,0.10909090909090911,19.09090909090909,0.9090909090909091,-2504.28
467,normative,0.10909090909090911,19.09090909090909,1.0,-2545.86
468,normative,0.10909090909090911,28.636363636363637,0.0,-2239.77
469,normative,0.10909090909090911,28.636363636363637,0.09090909090909091,-2209.82
470,normative,0.10909090909090911,28.636363636363637,0.18181818181818182,-2198.94
471,normative,0.10909090909090911,28.636363636363637,0.2727272727272727,-2205.02
472,normative,0.10909090909090911,28.636363636363637,0.36363636363636365,-2225.4
473,normative,0.10909090909090911,28.636363636363637,0.45454545454545453,-2257.43
474,normative,0.10909090909090911,28.636363636363637,0.5454545454545454,-2298.89
475,normative,0.10909090909090911,28.636363636363637,0.6363636363636364,-2347.99
476,normative,0.10909090909090911,28.636363636363637,0.7272727272727273,-2403.36
477,normative,0.10909090909090911,28.636363636363637,0.8181818181818182,-2454.66
478,normative,0.10909090909090911,28.636363636363637,0.9090909090909091,-2499.66
479,normative,0.10909090909090911,28.636363636363637,1.0,-2540.57
480,normative,0.10909090909090911,38.18181818181818,0.0,-2239.77
481,normative,0.10909090909090911,38.18181818181818,0.09090909090909091,-2209.86
482,normative,0.10909090909090911,38.18181818181818,0.18181818181818182,-2198.99
483,normative,0.10909090909090911,38.18181818181818,0.2727272727272727,-2205.04
484,normative,0.10909090909090911,38.18181818181818,0.36363636363636365,-2225.33
485,normative,0.10909090909090911,38.18181818181818,0.45454545454545453,-2257.26
486,normative,0.10909090909090911,38.18181818181818,0.5454545454545454,-2298.56
487,normative,0.10909090909090911,38.18181818181818,0.6363636363636364,-2347.46
488,normative,0.10909090909090911,38.18181818181818,0.7272727272727273,-2402.6
489,normative,0.10909090909090911,38.18181818181818,0.8181818181818182,-2453.62
490,normative,0.10909090909090911,38.18181818181818,0.9090909090909091,-2498.32
491,normative,0.10909090909090911,38.18181818181818,1.0,-2538.89
492,normative,0.10909090909090911,47.72727272727273,0.0,-2239.77
493,normative,0.10909090909090911,47.72727272727273,0.09090909090909091,-2209.89
494,normative,0.10909090909090911,47.72727272727273,0.18181818181818182,-2199.03
495,normative,0.10909090909090911,47.72727272727273,0.2727272727272727,-2205.07
496,normative,0.10909090909090911,47.72727272727273,0.36363636363636365,-2225.36
497,normative,0.10909090909090911,47.72727272727273,0.45454545454545453,-2257.24
498,normative,0.10909090909090911,47.72727272727273,0.5454545454545454,-2298.5
499,normative,0.10909090909090911,47.72727272727273,0.6363636363636364,-2347.34
500,normative,0.10909090909090911,47.72727272727273,0.7272727272727273,-2402.41
501,normative,0.10909090909090911,47.72727272727273,0.8181818181818182,-2453.34
502,normative,0.10909090909090911,47.72727272727273,0.9090909090909091,-2497.93
503,normative,0.10909090909090911,47.72727272727273,1.0,-2538.39
504,normative,0.10909090909090911,57.27272727272727,0.0,-2239.77
505,normative,0.10909090909090911,57.27272727272727,0.09090909090909091,-2209.91
506,normative,0.10909090909090911,57.27272727272727,0.18181818181818182,-2199.06
507,normative,0.10909090909090911,57.27272727272727,0.2727272727272727,-2205.12
508,normative,0.10909090909090911,57.27272727272727,0.36363636363636365,-2225.4
509,normative,0.10909090909090911,57.27272727272727,0.45454545454545453,-2257.28
510,normative,0.10909090909090911,57.27272727272727,0.5454545454545454,-2298.53
511,normative,0.10909090909090911,57.27272727272727,0.6363636363636364,-2347.36
512,normative,0.10909090909090911,57.27272727272727,0.7272727272727273,-2402.4
513,normative,0.10909090909090911,57.27272727272727,0.8181818181818182,-2453.3
514,normative,0.10909090909090911,57.27272727272727,0.9090909090909091,-2497.86
515,normative,0.10909090909090911,57.27272727272727,1.0,-2538.28
516,normative,0.10909090909090911,66.81818181818181,0.0,-2239.77
517,normative,0.10909090909090911,66.81818181818181,0.09090909090909091,-2209.92
518,normative,0.10909090909090911,66.81818181818181,0.18181818181818182,-2199.08
519,normative,0.10909090909090911,66.81818181818181,0.2727272727272727,-2205.14
520,normative,0.10909090909090911,66.81818181818181,0.36363636363636365,-2225.42
521,normative,0.10909090909090911,66.81818181818181,0.45454545454545453,-2257.31
522,normative,0.10909090909090911,66.81818181818181,0.5454545454545454,-2298.56
523,normative,0.10909090909090911,66.81818181818181,0.6363636363636364,-2347.38
524,normative,0.10909090909090911,66.81818181818181,0.7272727272727273,-2402.42
525,normative,0.10909090909090911,66.81818181818181,0.8181818181818182,-2453.32
526,normative,0.10909090909090911,66.81818181818181,0.9090909090909091,-2497.87
527,normative,0.10909090909090911,66.81818181818181,1.0,-2538.29
528,normative,0.10909090909090911,76.36363636363636,0.0,-2239.77
529,normative,0.10909090909090911,76.36363636363636,0.09090909090909091,-2209.92
530,normative,0.10909090909090911,76.36363636363636,0.18181818181818182,-2199.08
531,normative,0.10909090909090911,76.36363636363636,0.2727272727272727,-2205.15
532,normative,0.10909090909090911,76.36363636363636,0.36363636363636365,-2225.43
533,normative,0.10909090909090911,76.36363636363636,0.45454545454545453,-2257.32
534,normative,0.10909090909090911,76.36363636363636,0.5454545454545454,-2298.57
535,normative,0.10909090909090911,76.36363636363636,0.6363636363636364,-2347.39
536,normative,0.10909090909090911,76.36363636363636,0.7272727272727273,-2402.43
537,normative,0.10909090909090911,76.36363636363636,0.8181818181818182,-2453.33
538,normative,0.10909090909090911,76.36363636363636,0.9090909090909091,-2497.88
539,normative,0.10909090909090911,76.36363636363636,1.0,-2538.3
540,normative,0.10909090909090911,85.9090909090909,0.0,-2239.77
541,normative,0.10909090909090911,85.9090909090909,0.09090909090909091,-2209.93
542,normative,0.10909090909090911,85.9090909090909,0.18181818181818182,-2199.09
543,normative,0.10909090909090911,85.9090909090909,0.2727272727272727,-2205.15
544,normative,0.10909090909090911,85.9090909090909,0.36363636363636365,-2225.44
545,normative,0.10909090909090911,85.9090909090909,0.45454545454545453,-2257.33
546,normative,0.10909090909090911,85.9090909090909,0.5454545454545454,-2298.57
547,normative,0.10909090909090911,85.9090909090909,0.6363636363636364,-2347.4
548,normative,0.10909090909090911,85.9090909090909,0.7272727272727273,-2402.44
549,normative,0.10909090909090911,85.9090909090909,0.8181818181818182,-2453.34
550,normative,0.10909090909090911,85.9090909090909,0.9090909090909091,-2497.89
551,normative,0.10909090909090911,85.9090909090909,1.0,-2538.3
552,normative,0.10909090909090911,95.45454545454545,0.0,-2239.77
553,normative,0.10909090909090911,95.45454545454545,0.09090909090909091,-2209.93
554,normative,0.10909090909090911,95.45454545454545,0.18181818181818182,-2199.09
555,normative,0.10909090909090911,95.45454545454545,0.2727272727272727,-2205.15
556,normative,0.10909090909090911,95.45454545454545,0.36363636363636365,-2225.44
557,normative,0.10909090909090911,95.45454545454545,0.45454545454545453,-2257.33
558,normative,0.10909090909090911,95.45454545454545,0.5454545454545454,-2298.57
559,normative,0.10909090909090911,95.45454545454545,0.6363636363636364,-2347.4
560,normative,0.10909090909090911,95.45454545454545,0.7272727272727273,-2402.44
561,normative,0.10909090909090911,95.45454545454545,0.8181818181818182,-2453.34
562,normative,0.10909090909090911,95.45454545454545,0.9090909090909091,-2497.89
563,normative,0.10909090909090911,95.45454545454545,1.0,-2538.3
564,normative,0.10909090909090911,105.0,0.0,-2239.77
565,normative,0.10909090909090911,105.0,0.09090909090909091,-2209.93
566,normative,0.10909090909090911,105.0,0.18181818181818182,-2199.09
567,normative,0.10909090909090911,105.0,0.2727272727272727,-2205.15
568,normative,0.10909090909090911,105.0,0.36363636363636365,-2225.44
569,normative,0.10909090909090911,105.0,0.45454545454545453,-2257.33
570,normative,0.10909090909090911,105.0,0.5454545454545454,-2298.57
571,normative,0.10909090909090911,105.0,0.6363636363636364,-2347.4
572,normative,0.10909090909090911,105.0,0.7272727272727273,-2402.44
573,normative,0.10909090909090911,105.0,0.8181818181818182,-2453.34
574,normative,0.10909090909090911,105.0,0.9090909090909091,-2497.89
575,normative,0.10909090909090911,105.0,1.0,-2538.3
576,normative,0.14545454545454548,0.0,0.0,-2239.77
577,normative,0.14545454545454548,0.0,0.09090909090909091,-2239.77
578,normative,0.14545454545454548,0.0,0.18181818181818182,-2239.77
579,normative,0.14545454545454548,0.0,0.2727272727272727,-2239.77
580,normative,0.14545454545454548,0.0,0.36363636363636365,-2239.77
581,normative,0.14545454545454548,0.0,0.45454545454545453,-2239.77
582,normative,0.14545454545454548,0.0,0.5454545454545454,-2239.77
583,normative,0.14545454545454548,0.0,0.6363636363636364,-2239.77
584,normative,0.14545454545454548,0.0,0.7272727272727273,-2239.77
585,normative,0.14545454545454548,0.0,0.8181818181818182,-2239.77
586,normative,0.14545454545454548,0.0,0.9090909090909091,-2239.77
587,normative,0.14545454545454548,0.0,1.0,-2239.77
588,normative,0.14545454545454548,9.545454545454545,0.0,-2239.77
589,normative,0.14545454545454548,9.545454545454545,0.09090909090909091,-2214.04
590,normative,0.14545454545454548,9.545454545454545,0.18181818181818182,-2204.92
591,normative,0.14545454545454548,9.545454545454545,0.2727272727272727,-2210.56
592,normative,0.14545454545454548,9.545454545454545,0.36363636363636365,-2228.66
593,normative,0.14545454545454548,9.545454545454545,0.45454545454545453,-2256.93
594,normative,0.14545454545454548,9.545454545454545,0.5454545454545454,-2293.46
595,normative,0.14545454545454548,9.545454545454545,0.6363636363636364,-2336.72
596,normative,0.14545454545454548,9.545454545454545,0.7272727272727273,-2385.56
597,normative,0.14545454545454548,9.545454545454545,0.8181818181818182,-2430.04
598,normative,0.14545454545454548,9.545454545454545,0.9090909090909091,-2468.94
599,normative,0.14545454545454548,9.545454545454545,1.0,-2505.95
600,normative,0.14545454545454548,19.09090909090909,0.0,-2239.77
601,normative,0.14545454545454548,19.09090909090909,0.09090909090909091,-2211.76
602,normative,0.14545454545454548,19.09090909090909,0.18181818181818182,-2201.28
603,normative,0.14545454545454548,19.09090909090909,0.2727272727272727,-2206.44
604,normative,0.14545454545454548,19.09090909090909,0.36363636363636365,-2224.8
605,normative,0.14545454545454548,19.09090909090909,0.45454545454545453,-2254.0
606,normative,0.14545454545454548,19.09090909090909,0.5454545454545454,-2291.99
607,normative,0.14545454545454548,19.09090909090909,0.6363636363636364,-2337.16
608,normative,0.14545454545454548,19.09090909090909,0.7272727272727273,-2388.26
609,normative,0.14545454545454548,19.09090909090909,0.8181818181818182,-2435.3
610,normative,0.14545454545454548,19.09090909090909,0.9090909090909091,-2477.01
611,normative,0.14545454545454548,19.09090909090909,1.0,-2517.04
612,normative,0.14545454545454548,28.636363636363637,0.0,-2239.77
613,normative,0.14545454545454548,28.636363636363637,0.09090909090909091,-2211.58
614,normative,0.14545454545454548,28.636363636363637,0.18181818181818182,-2200.93
615,normative,0.14545454545454548,28.636363636363637,0.2727272727272727,-2205.9
616,normative,0.14545454545454548,28.636363636363637,0.36363636363636365,-2224.07
617,normative,0.14545454545454548,28.636363636363637,0.45454545454545453,-2253.06
618,normative,0.14545454545454548,28.636363636363637,0.5454545454545454,-2290.84
619,normative,0.14545454545454548,28.636363636363637,0.6363636363636364,-2335.77
620,normative,0.14545454545454548,28.636363636363637,0.7272727272727273,-2386.62
621,normative,0.14545454545454548,28.636363636363637,0.8181818181818182,-2433.39
622,normative,0.14545454545454548,28.636363636363637,0.9090909090909091,-2474.81
623,normative,0.14545454545454548,28.636363636363637,1.0,-2514.53
624,normative,0.14545454545454548,38.18181818181818,0.0,-2239.77
625,normative,0.14545454545454548,38.18181818181818,0.09090909090909091,-2211.59
626,normative,0.14545454545454548,38.18181818181818,0.18181818181818182,-2200.94
627,normative,0.14545454545454548,38.18181818181818,0.2727272727272727,-2205.9
628,normative,0.14545454545454548,38.18181818181818,0.36363636363636365,-2224.05
629,normative,0.14545454545454548,38.18181818181818,0.45454545454545453,-2253.0
630,normative,0.14545454545454548,38.18181818181818,0.5454545454545454,-2290.72
631,normative,0.14545454545454548,38.18181818181818,0.6363636363636364,-2335.59
632,normative,0.14545454545454548,38.18181818181818,0.7272727272727273,-2386.36
633,normative,0.14545454545454548,38.18181818181818,0.8181818181818182,-2433.03
634,normative,0.14545454545454548,38.18181818181818,0.9090909090909091,-2474.35
635,normative,0.14545454545454548,38.18181818181818,1.0,-2513.95
636,normative,0.14545454545454548,47.72727272727273,0.0,-2239.77
637,normative,0.14545454545454548,47.72727272727273,0.09090909090909091,-2211.6
638,normative,0.14545454545454548,47.72727272727273,0.18181818181818182,-2200.95
639,normative,0.14545454545454548,47.72727272727273,0.2727272727272727,-2205.91
640,normative,0.14545454545454548,47.72727272727273,0.36363636363636365,-2224.06
641,normative,0.14545454545454548,47.72727272727273,0.45454545454545453,-2253.0
642,normative,0.14545454545454548,47.72727272727273,0.5454545454545454,-2290.71
643,normative,0.14545454545454548,47.72727272727273,0.6363636363636364,-2335.56
644,normative,0.14545454545454548,47.72727272727273,0.7272727272727273,-2386.31
645,normative,0.14545454545454548,47.72727272727273,0.8181818181818182,-2432.97
646,normative,0.14545454545454548,47.72727272727273,0.9090909090909091,-2474.25
647,normative,0.14545454545454548,47.72727272727273,1.0,-2513.83
648,normative,0.14545454545454548,57.27272727272727,0.0,-2239.77
649,normative,0.14545454545454548,57.27272727272727,0.09090909090909091,-2211.6
650,normative,0.14545454545454548,57.27272727272727,0.18181818181818182,-2200.96
651,normative,0.14545454545454548,57.27272727272727,0.2727272727272727,-2205.92
652,normative,0.14545454545454548,57.27272727272727,0.36363636363636365,-2224.07
653,normative,0.14545454545454548,57.27272727272727,0.45454545454545453,-2253.01
654,normative,0.14545454545454548,57.27272727272727,0.5454545454545454,-2290.72
655,normative,0.14545454545454548,57.27272727272727,0.6363636363636364,-2335.57
656,normative,0.14545454545454548,57.27272727272727,0.7272727272727273,-2386.31
657,normative,0.14545454545454548,57.27272727272727,0.8181818181818182,-2432.96
658,normative,0.14545454545454548,57.27272727272727,0.9090909090909091,-2474.24
659,normative,0.14545454545454548,57.27272727272727,1.0,-2513.81
660,normative,0.14545454545454548,66.81818181818181,0.0,-2239.77
661,normative,0.14545454545454548,66.81818181818181,0.09090909090909091,-2211.61
662,normative,0.14545454545454548,66.81818181818181,0.18181818181818182,-2200.96
663,normative,0.14545454545454548,66.81818181818181,0.2727272727272727,-2205.93
664,normative,0.14545454545454548,66.81818181818181,0.36363636363636365,-2224.07
665,normative,0.14545454545454548,66.81818181818181,0.45454545454545453,-2253.01
666,normative,0.14545454545454548,66.81818181818181,0.5454545454545454,-2290.72
667,normative,0.14545454545454548,66.81818181818181,0.6363636363636364,-2335.57
668,normative,0.14545454545454548,66.81818181818181,0.7272727272727273,-2386.32
669,normative,0.14545454545454548,66.81818181818181,0.8181818181818182,-2432.97
670,normative,0.14545454545454548,66.81818181818181,0.9090909090909091,-2474.25
671,normative,0.14545454545454548,66.81818181818181,1.0,-2513.81
672,normative,0.14545454545454548,76.36363636363636,0.0,-2239.77
673,normative,0.14545454545454548,76.36363636363636,0.09090909090909091,-2211.61
674,normative,0.14545454545454548,76.36363636363636,0.18181818181818182,-2200.96
675,normative,0.14545454545454548,76.36363636363636,0.2727272727272727,-2205.93
676,normative,0.14545454545454548,76.36363636363636,0.36363636363636365,-2224.07
677,normative,0.14545454545454548,76.36363636363636,0.45454545454545453,-2253.01
678,normative,0.14545454545454548,76.36363636363636,0.5454545454545454,-2290.72
679,normative,0.14545454545454548,76.36363636363636,0.6363636363636364,-2335.57
680,normative,0.14545454545454548,76.36363636363636,0.7272727272727273,-2386.32
681,normative,0.14545454545454548,76.36363636363636,0.8181818181818182,-2432.97
682,normative,0.14545454545454548,76.36363636363636,0.9090909090909091,-2474.25
683,normative,0.14545454545454548,76.36363636363636,1.0,-2513.81
684,normative,0.14545454545454548,85.9090909090909,0.0,-2239.77
685,normative,0.14545454545454548,85.9090909090909,0.09090909090909091,-2211.61
686,normative,0.14545454545454548,85.9090909090909,0.18181818181818182,-2200.96
687,normative,0.14545454545454548,85.9090909090909,0.2727272727272727,-2205.93
688,normative,0.14545454545454548,85.9090909090909,0.36363636363636365,-2224.07
689,normative,0.14545454545454548,85.9090909090909,0.45454545454545453,-2253.01
690,normative,0.14545454545454548,85.9090909090909,0.5454545454545454,-2290.72
691,normative,0.14545454545454548,85.9090909090909,0.6363636363636364,-2335.57
692,normative,0.14545454545454548,85.9090909090909,0.7272727272727273,-2386.32
693,normative,0.14545454545454548,85.9090909090909,0.8181818181818182,-2432.97
694,normative,0.14545454545454548,85.9090909090909,0.9090909090909091,-2474.25
695,normative,0.14545454545454548,85.9090909090909,1.0,-2513.82
696,normative,0.14545454545454548,95.45454545454545,0.0,-2239.77
697,normative,0.14545454545454548,95.45454545454545,0.09090909090909091,-2211.61
698,normative,0.14545454545454548,95.45454545454545,0.18181818181818182,-2200.96
699,normative,0.14545454545454548,95.45454545454545,0.2727272727272727,-2205.93
700,normative,0.14545454545454548,95.45454545454545,0.36363636363636365,-2224.07
701,normative,0.14545454545454548,95.45454545454545,0.45454545454545453,-2253.01
702,normative,0.14545454545454548,95.45454545454545,0.5454545454545454,-2290.72
703,normative,0.14545454545454548,95.45454545454545,0.6363636363636364,-2335.57
704,normative,0.14545454545454548,95.45454545454545,0.7272727272727273,-2386.32
705,normative,0.14545454545454548,95.45454545454545,0.8181818181818182,-2432.97
706,normative,0.14545454545454548,95.45454545454545,0.9090909090909091,-2474.25
707,normative,0.14545454545454548,95.45454545454545,1.0,-2513.82
708,normative,0.14545454545454548,105.0,0.0,-2239.77
709,normative,0.14545454545454548,105.0,0.09090909090909091,-2211.61
710,normative,0.14545454545454548,105.0,0.18181818181818182,-2200.96
711,normative,0.14545454545454548,105.0,0.2727272727272727,-2205.93
712,normative,0.14545454545454548,105.0,0.36363636363636365,-2224.07
713,normative,0.14545454545454548,105.0,0.45454545454545453,-2253.01
714,normative,0.14545454545454548,105.0,0.5454545454545454,-2290.72
715,normative,0.14545454545454548,105.0,0.6363636363636364,-2335.57
716,normative,0.14545454545454548,105.0,0.7272727272727273,-2386.32
717,normative,0.14545454545454548,105.0,0.8181818181818182,-2432.97
718,normative,0.14545454545454548,105.0,0.9090909090909091,-2474.25
719,normative,0.14545454545454548,105.0,1.0,-2513.82
720,normative,0.18181818181818182,0.0,0.0,-2239.77
721,normative,0.18181818181818182,0.0,0.09090909090909091,-2239.77
722,normative,0.18181818181818182,0.0,0.18181818181818182,-2239.77
723,normative,0.18181818181818182,0.0,0.2727272727272727,-2239.77
724,normative,0.18181818181818182,0.0,0.36363636363636365,-2239.77
725,normative,0.18181818181818182,0.0,0.45454545454545453,-2239.77
726,normative,0.18181818181818182,0.0,0.5454545454545454,-2239.77
727,normative,0.18181818181818182,0.0,0.6363636363636364,-2239.77
728,normative,0.18181818181818182,0.0,0.7272727272727273,-2239.77
729,normative,0.18181818181818182,0.0,0.8181818181818182,-2239.77
730,normative,0.18181818181818182,0.0,0.9090909090909091,-2239.77
731,normative,0.18181818181818182,0.0,1.0,-2239.77
732,normative,0.18181818181818182,9.545454545454545,0.0,-2239.77
733,normative,0.18181818181818182,9.545454545454545,0.09090909090909091,-2214.49
734,normative,0.18181818181818182,9.545454545454545,0.18181818181818182,-2205.0
735,normative,0.18181818181818182,9.545454545454545,0.2727272727272727,-2209.55
736,normative,0.18181818181818182,9.545454545454545,0.36363636363636365,-2225.96
737,normative,0.18181818181818182,9.545454545454545,0.45454545454545453,-2252.08
738,normative,0.18181818181818182,9.545454545454545,0.5454545454545454,-2286.12
739,normative,0.18181818181818182,9.545454545454545,0.6363636363636364,-2326.62
740,normative,0.18181818181818182,9.545454545454545,0.7272727272727273,-2372.49
741,normative,0.18181818181818182,9.545454545454545,0.8181818181818182,-2413.85
742,normative,0.18181818181818182,9.545454545454545,0.9090909090909091,-2450.3
743,normative,0.18181818181818182,9.545454545454545,1.0,-2486.83
744,normative,0.18181818181818182,19.09090909090909,0.0,-2239.77
745,normative,0.18181818181818182,19.09090909090909,0.09090909090909091,-2212.89
746,normative,0.18181818181818182,19.09090909090909,0.18181818181818182,-2202.43
747,normative,0.18181818181818182,19.09090909090909,0.2727272727272727,-2206.61
748,normative,0.18181818181818182,19.09090909090909,0.36363636363636365,-2223.16
749,normative,0.18181818181818182,19.09090909090909,0.45454545454545453,-2249.88
750,normative,0.18181818181818182,19.09090909090909,0.5454545454545454,-2284.88
751,normative,0.18181818181818182,19.09090909090909,0.6363636363636364,-2326.67
752,normative,0.18181818181818182,19.09090909090909,0.7272727272727273,-2374.08
753,normative,0.18181818181818182,19.09090909090909,0.8181818181818182,-2417.19
754,normative,0.18181818181818182,19.09090909090909,0.9090909090909091,-2455.57
755,normative,0.18181818181818182,19.09090909090909,1.0,-2494.19
756,normative,0.18181818181818182,28.636363636363637,0.0,-2239.77
757,normative,0.18181818181818182,28.636363636363637,0.09090909090909091,-2212.8
758,normative,0.18181818181818182,28.636363636363637,0.18181818181818182,-2202.25
759,normative,0.18181818181818182,28.636363636363637,0.2727272727272727,-2206.34
760,normative,0.18181818181818182,28.636363636363637,0.36363636363636365,-2222.79
761,normative,0.18181818181818182,28.636363636363637,0.45454545454545453,-2249.41
762,normative,0.18181818181818182,28.636363636363637,0.5454545454545454,-2284.31
763,normative,0.18181818181818182,28.636363636363637,0.6363636363636364,-2325.99
764,normative,0.18181818181818182,28.636363636363637,0.7272727272727273,-2373.28
765,normative,0.18181818181818182,28.636363636363637,0.8181818181818182,-2416.27
766,normative,0.18181818181818182,28.636363636363637,0.9090909090909091,-2454.51
767,normative,0.18181818181818182,28.636363636363637,1.0,-2492.98
768,normative,0.18181818181818182,38.18181818181818,0.0,-2239.77
769,normative,0.18181818181818182,38.18181818181818,0.09090909090909091,-2212.81
770,normative,0.18181818181818182,38.18181818181818,0.18181818181818182,-2202.26
771,normative,0.18181818181818182,38.18181818181818,0.2727272727272727,-2206.34
772,normative,0.18181818181818182,38.18181818181818,0.36363636363636365,-2222.78
773,normative,0.18181818181818182,38.18181818181818,0.45454545454545453,-2249.39
774,normative,0.18181818181818182,38.18181818181818,0.5454545454545454,-2284.27
775,normative,0.18181818181818182,38.18181818181818,0.6363636363636364,-2325.93
776,normative,0.18181818181818182,38.18181818181818,0.7272727272727273,-2373.19
777,normative,0.18181818181818182,38.18181818181818,0.8181818181818182,-2416.15
778,normative,0.18181818181818182,38.18181818181818,0.9090909090909091,-2454.35
779,normative,0.18181818181818182,38.18181818181818,1.0,-2492.78
780,normative,0.18181818181818182,47.72727272727273,0.0,-2239.77
781,normative,0.18181818181818182,47.72727272727273,0.09090909090909091,-2212.81
782,normative,0.18181818181818182,47.72727272727273,0.18181818181818182,-2202.26
783,normative,0.18181818181818182,47.72727272727273,0.2727272727272727,-2206.34
784,normative,0.18181818181818182,47.72727272727273,0.36363636363636365,-2222.79
785,normative,0.18181818181818182,47.72727272727273,0.45454545454545453,-2249.39
786,normative,0.18181818181818182,47.72727272727273,0.5454545454545454,-2284.27
787,normative,0.18181818181818182,47.72727272727273,0.6363636363636364,-2325.92
788,normative,0.18181818181818182,47.72727272727273,0.7272727272727273,-2373.18
789,normative,0.18181818181818182,47.72727272727273,0.8181818181818182,-2416.13
790,normative,0.18181818181818182,47.72727272727273,0.9090909090909091,-2454.33
791,normative,0.18181818181818182,47.72727272727273,1.0,-2492.75
792,normative,0.18181818181818182,57.27272727272727,0.0,-2239.77
793,normative,0.18181818181818182,57.27272727272727,0.09090909090909091,-2212.81
794,normative,0.18181818181818182,57.27272727272727,0.18181818181818182,-2202.26
795,normative,0.18181818181818182,57.27272727272727,0.2727272727272727,-2206.34
796,normative,0.18181818181818182,57.27272727272727,0.36363636363636365,-2222.79
797,normative,0.18181818181818182,57.27272727272727,0.45454545454545453,-2249.4
798,normative,0.18181818181818182,57.27272727272727,0.5454545454545454,-2284.27
799,normative,0.18181818181818182,57.27272727272727,0.6363636363636364,-2325.92
800,normative,0.18181818181818182,57.27272727272727,0.7272727272727273,-2373.18
801,normative,0.18181818181818182,57.27272727272727,0.8181818181818182,-2416.13
802,normative,0.18181818181818182,57.27272727272727,0.9090909090909091,-2454.33
803,normative,0.18181818181818182,57.27272727272727,1.0,-2492.75
804,normative,0.18181818181818182,66.81818181818181,0.0,-2239.77
805,normative,0.18181818181818182,66.81818181818181,0.09090909090909091,-2212.81
