,n_locks,simulation,model,model_params,participant,trial,symbol,action,time,DISCOUNT,HORIZON,BETA
72,4,1,Discount,"{'DISCOUNT': 0.84, 'HORIZON': 500.68, 'BETA': 37.54}",16,72,0,0,6.1,0.84,500.68,37.54
0,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,0,4,0,5.6899999999999995,0.8,500.79,18.6
1,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,1,2,0,5.96,0.8,500.79,18.6
2,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,2,0,0,6.29,0.8,500.79,18.6
3,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,3,3,0,4.93,0.8,500.79,18.6
4,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,4,1,0,6.04,0.8,500.79,18.6
5,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,5,4,0,6.14,0.8,500.79,18.6
6,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,6,3,0,6.59,0.8,500.79,18.6
7,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,7,1,0,7.09,0.8,500.79,18.6
8,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,8,3,0,5.48,0.8,500.79,18.6
9,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,9,0,0,5.7,0.8,500.79,18.6
10,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,10,0,0,6.26,0.8,500.79,18.6
11,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,11,4,0,6.3,0.8,500.79,18.6
12,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,12,2,0,6.98,0.8,500.79,18.6
13,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,13,2,0,6.23,0.8,500.79,18.6
14,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,14,0,0,5.87,0.8,500.79,18.6
15,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,15,0,0,6.9,0.8,500.79,18.6
16,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,16,1,0,6.8,0.8,500.79,18.6
17,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,17,1,0,5.75,0.8,500.79,18.6
18,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,18,2,0,5.73,0.8,500.79,18.6
19,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,19,0,0,6.45,0.8,500.79,18.6
20,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,20,0,0,6.41,0.8,500.79,18.6
21,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,21,0,0,5.83,0.8,500.79,18.6
22,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,22,1,0,6.78,0.8,500.79,18.6
23,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,23,0,0,5.27,0.8,500.79,18.6
24,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,24,0,0,6.04,0.8,500.79,18.6
25,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,25,2,0,6.88,0.8,500.79,18.6
26,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,26,0,0,6.17,0.8,500.79,18.6
27,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,27,4,0,6.11,0.8,500.79,18.6
28,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,28,0,0,6.15,0.8,500.79,18.6
29,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,29,1,0,5.99,0.8,500.79,18.6
30,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,30,4,0,6.6,0.8,500.79,18.6
31,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,31,0,0,5.39,0.8,500.79,18.6
32,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,32,3,0,6.21,0.8,500.79,18.6
33,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,33,3,0,5.8,0.8,500.79,18.6
34,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,34,0,0,5.89,0.8,500.79,18.6
35,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,35,1,0,6.3100000000000005,0.8,500.79,18.6
36,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,36,1,0,6.88,0.8,500.79,18.6
37,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,37,1,0,5.95,0.8,500.79,18.6
38,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,38,3,0,5.49,0.8,500.79,18.6
39,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,39,2,0,6.57,0.8,500.79,18.6
40,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,40,0,0,5.07,0.8,500.79,18.6
41,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,41,0,0,5.76,0.8,500.79,18.6
42,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,42,2,0,5.39,0.8,500.79,18.6
43,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,43,1,0,5.6899999999999995,0.8,500.79,18.6
44,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,44,0,0,5.66,0.8,500.79,18.6
45,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,45,0,0,6.55,0.8,500.79,18.6
46,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,46,0,0,5.87,0.8,500.79,18.6
47,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,47,2,0,5.44,0.8,500.79,18.6
48,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,48,0,0,5.8,0.8,500.79,18.6
49,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,49,3,0,5.77,0.8,500.79,18.6
50,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,50,3,0,6.3,0.8,500.79,18.6
51,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,51,0,0,6.8,0.8,500.79,18.6
52,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,52,0,0,6.27,0.8,500.79,18.6
53,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,53,1,0,5.6,0.8,500.79,18.6
54,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,54,4,0,5.52,0.8,500.79,18.6
55,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,55,0,0,5.77,0.8,500.79,18.6
56,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,56,0,0,6.3100000000000005,0.8,500.79,18.6
57,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,57,2,0,5.72,0.8,500.79,18.6
58,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,58,1,0,5.88,0.8,500.79,18.6
59,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,59,0,0,5.1,0.8,500.79,18.6
60,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,60,2,0,5.21,0.8,500.79,18.6
61,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,61,0,0,6.01,0.8,500.79,18.6
62,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,62,1,0,4.95,0.8,500.79,18.6
63,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,63,0,0,6.38,0.8,500.79,18.6
64,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,64,0,0,7.140000000000001,0.8,500.79,18.6
65,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,65,1,0,5.65,0.8,500.79,18.6
66,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,66,3,0,6.04,0.8,500.79,18.6
67,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,67,2,0,5.32,0.8,500.79,18.6
68,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,68,4,0,6.43,0.8,500.79,18.6
69,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,69,0,0,5.86,0.8,500.79,18.6
70,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,70,1,0,5.6,0.8,500.79,18.6
71,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,71,0,0,6.07,0.8,500.79,18.6
72,4,1,Discount,"{'DISCOUNT': 0.8, 'HORIZON': 500.79, 'BETA': 18.6}",17,72,2,0,6.17,0.8,500.79,18.6
0,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,0,4,0,6.72,0.86,500.84,43.59
1,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,1,2,0,6.63,0.86,500.84,43.59
2,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,2,4,0,6.37,0.86,500.84,43.59
3,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,3,2,0,5.87,0.86,500.84,43.59
4,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,4,0,0,5.47,0.86,500.84,43.59
5,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,5,1,0,6.53,0.86,500.84,43.59
6,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,6,0,0,6.11,0.86,500.84,43.59
7,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,7,1,0,6.48,0.86,500.84,43.59
8,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,8,3,0,6.32,0.86,500.84,43.59
9,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,9,0,0,5.51,0.86,500.84,43.59
10,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,10,3,0,6.14,0.86,500.84,43.59
11,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,11,0,0,6.46,0.86,500.84,43.59
12,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,12,0,0,6.43,0.86,500.84,43.59
13,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,13,4,0,6.5600000000000005,0.86,500.84,43.59
14,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,14,1,0,5.98,0.86,500.84,43.59
15,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,15,1,0,5.67,0.86,500.84,43.59
16,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,16,0,0,5.76,0.86,500.84,43.59
17,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,17,2,0,5.76,0.86,500.84,43.59
18,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,18,0,0,5.36,0.86,500.84,43.59
19,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,19,2,0,6.71,0.86,500.84,43.59
20,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,20,0,0,5.32,0.86,500.84,43.59
21,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,21,0,0,6.08,0.86,500.84,43.59
22,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,22,3,0,5.46,0.86,500.84,43.59
23,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,23,1,0,6.54,0.86,500.84,43.59
24,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,24,0,0,5.98,0.86,500.84,43.59
25,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,25,1,0,6.09,0.86,500.84,43.59
26,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,26,0,0,6.33,0.86,500.84,43.59
27,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,27,1,0,5.45,0.86,500.84,43.59
28,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,28,3,0,5.71,0.86,500.84,43.59
29,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,29,1,0,6.1899999999999995,0.86,500.84,43.59
30,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,30,3,0,6.32,0.86,500.84,43.59
31,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,31,4,0,5.42,0.86,500.84,43.59
32,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,32,0,0,6.58,0.86,500.84,43.59
33,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,33,0,0,6.0,0.86,500.84,43.59
34,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,34,1,0,6.4,0.86,500.84,43.59
35,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,35,0,0,5.71,0.86,500.84,43.59
36,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,36,3,0,6.9399999999999995,0.86,500.84,43.59
37,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,37,0,0,6.38,0.86,500.84,43.59
38,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,38,2,0,6.21,0.86,500.84,43.59
39,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,39,1,0,5.8100000000000005,0.86,500.84,43.59
40,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,40,0,0,6.7,0.86,500.84,43.59
41,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,41,0,0,6.3100000000000005,0.86,500.84,43.59
42,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,42,0,0,5.76,0.86,500.84,43.59
43,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,43,0,0,6.17,0.86,500.84,43.59
44,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,44,2,0,6.49,0.86,500.84,43.59
45,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,45,0,0,6.77,0.86,500.84,43.59
46,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,46,2,0,5.14,0.86,500.84,43.59
47,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,47,2,0,6.76,0.86,500.84,43.59
48,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,48,4,0,4.77,0.86,500.84,43.59
49,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,49,0,0,7.02,0.86,500.84,43.59
50,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,50,0,0,5.64,0.86,500.84,43.59
51,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,51,1,0,5.84,0.86,500.84,43.59
52,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,52,2,0,6.16,0.86,500.84,43.59
53,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,53,4,0,5.34,0.86,500.84,43.59
54,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,54,4,0,5.55,0.86,500.84,43.59
55,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,55,1,0,5.19,0.86,500.84,43.59
56,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,56,2,0,5.97,0.86,500.84,43.59
57,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,57,3,0,6.93,0.86,500.84,43.59
58,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,58,1,0,6.17,0.86,500.84,43.59
59,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,59,1,0,5.32,0.86,500.84,43.59
60,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,60,0,0,5.47,0.86,500.84,43.59
61,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,61,2,0,6.7,0.86,500.84,43.59
62,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,62,1,0,6.28,0.86,500.84,43.59
63,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,63,0,0,6.68,0.86,500.84,43.59
64,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,64,3,0,5.76,0.86,500.84,43.59
65,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,65,3,0,6.89,0.86,500.84,43.59
66,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,66,0,0,5.77,0.86,500.84,43.59
67,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,67,2,0,6.36,0.86,500.84,43.59
68,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,68,0,0,6.11,0.86,500.84,43.59
69,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,69,0,0,6.32,0.86,500.84,43.59
70,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,70,0,0,5.11,0.86,500.84,43.59
71,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,71,0,0,6.71,0.86,500.84,43.59
72,4,1,Discount,"{'DISCOUNT': 0.86, 'HORIZON': 500.84, 'BETA': 43.59}",18,72,0,0,5.74,0.86,500.84,43.59
0,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,0,4,0,6.03,0.7,500.0,4.21
1,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,1,3,0,5.55,0.7,500.0,4.21
2,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,2,2,0,5.71,0.7,500.0,4.21
3,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,3,1,0,5.58,0.7,500.0,4.21
4,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,4,0,2,10.14,0.7,500.0,4.21
5,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,5,1,0,6.72,0.7,500.0,4.21
6,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,6,1,0,5.99,0.7,500.0,4.21
7,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,7,1,0,7.0,0.7,500.0,4.21
8,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,8,0,0,6.01,0.7,500.0,4.21
9,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,9,0,0,5.91,0.7,500.0,4.21
10,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,10,0,2,9.76,0.7,500.0,4.21
11,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,11,0,0,5.7,0.7,500.0,4.21
12,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,12,4,0,5.23,0.7,500.0,4.21
13,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,13,1,2,10.629999999999999,0.7,500.0,4.21
14,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,14,3,0,6.32,0.7,500.0,4.21
15,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,15,2,0,6.5,0.7,500.0,4.21
16,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,16,3,0,6.54,0.7,500.0,4.21
17,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,17,0,2,9.67,0.7,500.0,4.21
18,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,18,0,0,7.32,0.7,500.0,4.21
19,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,19,2,0,4.95,0.7,500.0,4.21
20,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,20,4,0,5.74,0.7,500.0,4.21
21,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,21,2,0,5.71,0.7,500.0,4.21
22,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,22,0,2,8.82,0.7,500.0,4.21
23,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,23,0,1,1.8599999999999999,0.7,500.0,4.21
24,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,24,0,1,2.15,0.7,500.0,4.21
25,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,25,0,1,2.55,0.7,500.0,4.21
26,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,26,3,0,6.54,0.7,500.0,4.21
27,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,27,0,1,3.08,0.7,500.0,4.21
28,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,28,4,0,6.16,0.7,500.0,4.21
29,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,29,3,0,5.66,0.7,500.0,4.21
30,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,30,1,0,6.79,0.7,500.0,4.21
31,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,31,1,0,6.58,0.7,500.0,4.21
32,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,32,0,1,1.51,0.7,500.0,4.21
33,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,33,3,0,5.63,0.7,500.0,4.21
34,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,34,2,0,6.1,0.7,500.0,4.21
35,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,35,1,0,5.63,0.7,500.0,4.21
36,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,36,0,1,1.24,0.7,500.0,4.21
37,4,1,Discount,"{'DISCOUNT': 0.7, 'HORIZON': 500.0, 'BETA': 4.21}",19,37,0,1,2.8899999999999997,0.7,500.0,4.21
